PlacesIdx,County,Phillimore,Hundred,Vill,Area,XRefs,OSrefs,OScodes,lat,lon,easting,northing,start_date,end_date
39991,KEN,"4,4",`Axton',Longfield,Sutton,,TQ6068,,51.38849,0.298154,560000.0,168000.0,1066,1086
39996,YKS,1Y15 and note,Morley,Longfield,West Riding,,SD9323,,53.703398,-2.107512,393000.0,423000.0,1066,1086
40001,SHR,"4,19,1",Wrockwardine,Longford,,,SJ7218,,52.758889,-2.416342,372000.0,318000.0,1066,1086
40006,WIL,"67,77",`Cawdon',Longford,,,SU1726,,51.033108,-1.75893,417000.0,126000.0,1066,1086
40011,NFK,"66,25",`Laundich',Longham,,,TF9415,,52.697933,0.869581,594000.0,315000.0,1066,1086
40016,GLS,"32,7",Westbury,Longhope,,,SO6819,,51.868659,-2.466164,368000.0,219000.0,1066,1086
40021,SHR,"1,5",Wrockwardine,Longner,,,SJ5211,,52.694556,-2.711656,352000.0,311000.0,1066,1086
40026,GLS,"78,12",`Whitstone',Longney,,,SO7612,,51.806125,-2.349487,376000.0,212000.0,1066,1086
40031,SHR,"4,3,15",Condover,Longnor,,,SJ4800,,52.595308,-2.769101,348000.0,300000.0,1066,1086
40036,STS,"11,6",Cuttlestone,Longnor,,,SJ8614,,52.723479,-2.208719,386000.0,314000.0,1066,1086
40041,SHR,"4,23,10",Hodnet,Longslow,,,SJ6535,,52.911294,-2.521894,365000.0,335000.0,1066,1086
40056,DBY,"1,28",Blackwell,[Great] Longstone,,,SK2071,,53.235677,-1.701815,420000.0,371000.0,1066,1086
40057,DBY,"6,72",Blackwell,[Little?] Longstone,,,SK1971,,53.235713,-1.716797,419000.0,371000.0,1066,1086
40061,CAM,Appx L,Longstowe,-,,,--,area,,,,,1066,1086
40066,CAM,"7,1-2. 14,51. 26,41",Longstowe,Longstowe,,,TL3155,,52.177722,-0.08555,531000.0,255000.0,1066,1086
40071,HEF,"10,2",Ewias,Longtown,,,SO3229,,51.955318,-2.990936,332000.0,229000.0,1066,1086
40076,SHR,"4,27,32",Leintwardine,[Cheney] Longville,,,SO4284,,52.450877,-2.854869,342000.0,284000.0,1066,1086
40081,BRK,"7,39",Gainfield,Longworth,,,SU3899,,51.68848,-1.451677,438000.0,199000.0,1066,1086
40091,YKS,30W38 and note,Amounderness,`Lonsdale',North Lancashire,,SD4652,speculative,53.961263,-2.824508,346000.0,452000.0,1066,1086
40096,YKS,"6N38. SN,CtA15",Land of Count Alan,Lonton,North Riding,,NY9524,,54.611143,-2.078937,395000.0,524000.0,1066,1086
40101,KEN,"{3,5}.",Maidstone,Loose,Aylesford,,TQ7552,,51.240336,0.505676,575000.0,152000.0,1066,1086
40106,SUF,"25,112. 34,5",Cosford,Loose,,,TM0053,,52.139095,0.921212,600000.0,253000.0,1066,1086
40111,DEV,"8,1",North Tawton,Loosebeare,,,SS7105,,50.830111,-3.83312,271000.0,105000.0,1066,1086
40116,DEV,"24,24. 25,6",North Tawton,Loosedon,,,SS6008,,50.854515,-3.990367,260000.0,108000.0,1066,1086
40121,SOM,"19,6. 21,38. 47,3",South Petherton,Lopen,,,ST4214,,50.92252,-2.826552,342000.0,114000.0,1066,1086
40130,LIN,"13,19. 14,44. 22,4. 30,11. 32,3",Yarborough,`Lopingheham',Lindsey North Riding,,TA1418,approximate,53.646117,-0.276906,514000.0,418000.0,1066,1086
40131,SHR,"4,1,18",Baschurch,Loppington,,,SJ4729,,52.855885,-2.788549,347000.0,329000.0,1066,1086
40136,SUS,"9,123",Staple,Lordine,Hastings,,TQ8022,,50.969288,0.562279,580000.0,122000.0,1066,1086
40141,SUS,"11,35",{Ghidenetroi},Lordington,Chichester,,SU7809,,50.875235,-0.89275,478000.0,109000.0,1066,1086
40146,SUR,"18,4",Godalming,Loseley,,,SU9747,,51.21397,-0.612611,497000.0,147000.0,1066,1086
40151,BRK,"32,1",`Ripplesmere',`Losfield',,,SU9374,,51.457351,-0.662824,493000.0,174000.0,1066,1086
40161,YKS,30W14,Craven,Lothersdale,West Riding,,SD9645,,53.901164,-2.062365,396000.0,445000.0,1066,1086
40166,SHR,"4,4,10",{Reweset},Loton,,,SJ3514,,52.719744,-2.963753,335000.0,314000.0,1066,1086
40171,SUF,"3,25. 6,188-189;237;247;257. 7,123;127. 21,91. 22,3. 67,24",Wilford,Loudham,,,TM3054,,52.136409,1.359513,630000.0,254000.0,1066,1086
40176,LEC,"C8. 43,2-3",`Goscote',Loughborough,,,SK5319,,52.766026,-1.215946,453000.0,319000.0,1066,1086
40181,BUK,"12,32. 14,39. 43,10",`Seckley',Loughton,,,SP8337,,52.025226,-0.791704,483000.0,237000.0,1066,1086
40186,ESS,"1,4. 8,4-5. 32,11. 36,7;10",Becontree,Loughton,,,TQ4296,,51.644877,0.050916,542000.0,196000.0,1066,1086
40191,DEV,"17,103",Plympton,Loughtor,,,SX5557,,50.394936,-4.041406,255000.0,57000.0,1066,1086
40196,LIN,"8,6;34. 24,32",`Beltisloe',Lound,Kesteven,,TF0618,,52.749253,-0.431019,506000.0,318000.0,1066,1086
40201,NTT,"1,16. 5,7. 9,51",`Bassetlaw',Lound,,,SK6986,,53.366394,-0.964522,469000.0,386000.0,1066,1086
40206,SUF,"1,34;44;46",`Lothingland',Lound,,,TM5098,,52.522498,1.683825,650000.0,298000.0,1066,1086
40216,LIN,"7,56. CS4",`Louthesk',Louth,Lindsey South Riding,,TF3287,,53.36342,-0.017805,532000.0,387000.0,1066,1086
40226,DEV,"35,17",Merton,Lovacott,,,SS4508,,50.850688,-4.203315,245000.0,108000.0,1066,1086
40231,DEV,"17,26",Kerswell,Loventor,,,SX8462,,50.446328,-3.635138,284000.0,62000.0,1066,1086
40236,YKS,"5W8. CW14;16. SW,Sf21",Strafforth,Loversall,West Riding,,SE5798,,54.374338,-1.12407,457000.0,498000.0,1066,1086
40241,HAM,"IoW7,2",Bowcombe,Loverston,Isle of Wight,,SZ4983,,50.644623,-1.308342,449000.0,83000.0,1066,1086
40246,SOM,"37,8",{Blachethorna},Lovington,,,ST5930,,51.067852,-2.586518,359000.0,130000.0,1066,1086
40251,NTT,"5,9. 9,75",Thurgarton,Lowdham,,,SK6646,,53.007274,-1.017842,466000.0,346000.0,1066,1086
40256,SHR,"6,5",`Conditre',Lowe,,,SO6380,,52.416749,-2.545438,363000.0,280000.0,1066,1086
40261,SHR,"4,8,2",Hodnet,Lowe,,,SJ5030,,52.865161,-2.744153,350000.0,330000.0,1066,1086
40266,LEC,"40,24",`Goscote',Lowesby,,,SK7207,,52.655974,-0.937025,472000.0,307000.0,1066,1086
40271,SUF,"1,33",`Lothingland',Lowestoft,,,TM5593,,52.47533,1.753534,655000.0,293000.0,1066,1086
40276,NTH,"4,26. 51,1",`Huxloe',Lowick,,,SP9780,,52.409431,-0.575415,497000.0,280000.0,1066,1086
40281,DEV,"47,6",Exminster,Lowley,,,SX8387,,50.670862,-3.657078,283000.0,87000.0,1066,1086
40286,DEV,"24,8",Tiverton,[Craze] Lowman,,,SS9814,,50.916412,-3.452391,298000.0,114000.0,1066,1086
40296,DBY,"5,3",`Scarsdale',`Lowne',,,SK4467,,53.198285,-1.342813,444000.0,367000.0,1066,1086
40301,YKS,"1E31. 2E16. 29E13. CE31. SE,Bt3",Burton,Lowthorpe,East Riding,,TA0760,,54.024931,-0.368155,507000.0,460000.0,1066,1086
40306,DEV,"47,14",Teignbridge,Lowton,,,SX7485,,50.651007,-3.783697,274000.0,85000.0,1066,1086
40311,DEV,"3,83",Tiverton,Loxbeare,,,SS9116,,50.933109,-3.552532,291000.0,116000.0,1066,1086
40326,WAR,"3,5. 16,61. 18,15",Pathlow,Loxley,,,SP2552,,52.16572,-1.635902,425000.0,252000.0,1066,1086
40331,SOM,"17,4",`Winterstoke',Loxton,,,ST3755,,51.290628,-2.904854,337000.0,155000.0,1066,1086
40336,STS,"11,53",Cuttlestone,Loynton,,,SJ7724,,52.813063,-2.342678,377000.0,324000.0,1066,1086
40341,LEC,"25,3-4",Guthlaxton,`Lubbesthorpe',,,SK5401,,52.604128,-1.204072,454000.0,301000.0,1066,1086
40346,LEC,"2,3(-4). 15,9. 40,15",Gartree,Lubenham,,,SP7087,,52.476467,-0.970798,470000.0,287000.0,1066,1086
40351,HAM,"1,W9",Bowcombe,Luccombe,Isle of Wight,,SZ5879,,50.607831,-1.18169,458000.0,79000.0,1066,1086
40356,SOM,"32,2. 38,1",Carhampton,Luccombe,,,SS9144,,51.1848,-3.560974,291000.0,144000.0,1066,1086
40361,SOM,"35,23",Kilmersdon,Luckington,,,ST6950,,51.248317,-2.445532,369000.0,150000.0,1066,1086
40366,WIL,"30,7. 41,10",Dunley,Luckington,,,ST8383,,51.545634,-2.246539,383000.0,183000.0,1066,1086
40371,LIN,"18,8",Ludborough,Ludborough,Lindsey North Riding,,TF2995,,53.436028,-0.059594,529000.0,395000.0,1066,1086
40381,KEN,"5,160",Faversham,Luddenham,Wye,,TQ9963,,51.331268,0.855193,599000.0,163000.0,1066,1086
40386,KEN,"5,53",Tollingtrough,Luddesdown,Aylesford,,TQ6666,,51.3688,0.383374,566000.0,166000.0,1066,1086
40391,LIN,"63,19(-21);23(-25)",Epworth,Luddington,Lindsey West Riding,,SE8316,,53.633973,-0.746255,483000.0,416000.0,1066,1086
40396,WAR,"16,60",Pathlow,Luddington,,,SP1652,,52.166052,-1.767483,416000.0,252000.0,1066,1086
40401,HUN,"19,19",`Leightonstone',Luddington [-in-the-Brook],,,TL1083,,52.433935,-0.383394,510000.0,283000.0,1066,1086
40406,NTH,"6a,16. EH7",Polebrook,Luddington [-in-the-Brook],,,TL1083,,52.433935,-0.383394,510000.0,283000.0,1066,1086
40411,BUK,"3a,5",Desborough,Lude,,,SU9191,,51.610491,-0.68721,491000.0,191000.0,1066,1086
40416,LIN,"14,62. 22,21(-23). 25,18. 40,16",`Wraggoe',Ludford,Lindsey South Riding,,TF1988,,53.375487,-0.21268,519000.0,388000.0,1066,1086
40421,HEF,"24,12",`Wolfhay',Ludford,,,SO5174,,52.361866,-2.720983,351000.0,274000.0,1066,1086
40426,SHR,EH1,`Wolfhay',Ludford,,,SO5174,,52.361866,-2.720983,351000.0,274000.0,1066,1086
40431,BUK,"5,2. 34,1",Ashendon,Ludgershall,,,SP6617,,51.847712,-1.043259,466000.0,217000.0,1066,1086
40436,WIL,"24,15",Amesbury,Ludgershall,,,SU2650,,51.24858,-1.628857,426000.0,150000.0,1066,1086
40441,CON,"5,3,27",`Connerton',Ludgvan,,,SW5033,,50.144237,-5.500516,150000.0,33000.0,1066,1086
40446,NFK,"4,38;51. 17,53;59. 65,3",`Happing',Ludham,,,TG3818,,52.707325,1.52169,638000.0,318000.0,1066,1086
40451,HAM,"23,26",Neatham,`Ludshott',,,SU8434,,51.099157,-0.801717,484000.0,134000.0,1066,1086
40456,DBY,"6,11",Hamston,Ludwell,,,SK1262,,53.155017,-1.822005,412000.0,362000.0,1066,1086
40461,OXF,"7,48. 28,24. 40,2. 58,5-6",Wootton,Ludwell,,,SP4322,,51.894906,-1.376507,443000.0,222000.0,1066,1086
40466,DBY,"1,30",Blackwell,`Ludworth',,,SJ9790,,53.406824,-2.046591,397000.0,390000.0,1066,1086
40471,STS,"1,59",Totmonslow,{Lufamesleg},,,SJ9839,speculative,52.948397,-2.03121,398000.0,339000.0,1066,1086
40476,HRT,"5,13. 13,4. 37,2",Odsey,Luffenhall,,,TL2928,,51.935573,-0.124969,529000.0,228000.0,1066,1086
40481,NTH,"1,3. 56,36",Witchley,[North] Luffenham,Rutland,,SK9303,,52.616835,-0.627781,493000.0,303000.0,1066,1086
40482,RUT,EN3;20,Witchley,[North] Luffenham,Rutland,,SK9303,,52.616835,-0.627781,493000.0,303000.0,1066,1086
40485,NTH,"1,2f",Witchley,[South] Luffenham,Rutland,,SK9401,,52.598689,-0.613583,494000.0,301000.0,1066,1086
40489,RUT,EN2,Witchley,[South] Luffenham,Rutland,,SK9401,,52.598689,-0.613583,494000.0,301000.0,1066,1086
40491,SOM,"19,82",Stone,Lufton,,,ST5116,,50.94134,-2.698787,351000.0,116000.0,1066,1086
40496,HEF,"1,2",`Greytree',Lugwardine,,,SO5541,,52.065544,-2.657851,355000.0,241000.0,1066,1086
40501,HEF,"2,4",Stretford,Lulham,,,SO4041,,52.064118,-2.876641,340000.0,241000.0,1066,1086
40506,KEN,"5,8-9;12",`Axton',Lullingstone,Sutton,,TQ5264,,51.354746,0.18156,552000.0,164000.0,1066,1086
40511,DBY,"17,11",{Walecros},Lullington,,,SK2413,,52.714148,-1.646164,424000.0,313000.0,1066,1086
40516,SOM,"5,51",Frome,Lullington,,,ST7851,,51.257729,-2.316647,378000.0,151000.0,1066,1086
40526,YKS,"3Y2-3 and note. SE,He8 note. SE,Wel2",Welton,Lund,East Riding,,SE9748,,53.919089,-0.524556,497000.0,448000.0,1066,1086
40531,YKS,"3Y2 note. 15E5. 21E5. CE14. SE,He8 and note",Hessle,Lund,East Riding,,SE7033,,53.788641,-0.93898,470000.0,433000.0,1066,1086
40536,HEF,"1,33",Leominster,Luntley,,,SO3955,,52.189862,-2.89374,339000.0,255000.0,1066,1086
40541,DEV,"23,19",Axminster,Luppitt,,,ST1606,,50.847391,-3.194552,316000.0,106000.0,1066,1086
40546,DEV,"15,27. 24,20. 25,26",Diptford,Lupridge,,,SX7153,,50.362712,-3.815051,271000.0,53000.0,1066,1086
40551,DEV,"17,28",Kerswell,Lupton,,,SX9055,,50.384554,-3.548611,290000.0,55000.0,1066,1086
40556,YKS,1L4. See also CHS Y5,Amounderness,Lupton,Westmorland,,SD5581,,54.222742,-2.691678,355000.0,481000.0,1066,1086
40561,SHR,"4,20,23",Leintwardine,Lurkenhope?,,,SO2874,,52.359322,-3.058684,328000.0,274000.0,1066,1086
40566,WIL,"24,5. 27,6",Highworth,Lus Hill,,,SU1693,,51.635585,-1.7702,416000.0,193000.0,1066,1086
40571,LIN,"24,24;43(-44)",Bolingbroke,Lusby,Lindsey South Riding,,TF3367,,53.183505,-0.011143,533000.0,367000.0,1066,1086
40576,DEV,"20,15",Diptford,Luscombe,,,SX7463,,50.453253,-3.77625,274000.0,63000.0,1066,1086
40581,HEF,"1,10a",Leominster,Luston,,,SO4863,,52.262704,-2.763332,348000.0,263000.0,1066,1086
40586,WOR,"13,1",Clent,Lutley,,,SO9483,,52.444945,-2.089696,394000.0,283000.0,1066,1086
40591,BDF,"1,2a(-2b);5. 57,4",`Manshead',Luton,,,TL0821,,51.877128,-0.432488,508000.0,221000.0,1066,1086
40596,HAM,"IoW1,9. IoW9,21",Bowcombe,Luton,Isle of Wight,,SZ4892,,50.725635,-1.321317,448000.0,92000.0,1066,1086
40601,LEC,"37,1",Guthlaxton,Lutterworth,,,SP5484,,52.451314,-1.206825,454000.0,284000.0,1066,1086
40606,LIN,"1,29(-30)",Elloe,Lutton,Holland,,TF4325,,52.803624,0.119845,543000.0,325000.0,1066,1086
40611,HUN,"6,14",Normancross,Lutton,,,TL1187,,52.469679,-0.367363,511000.0,287000.0,1066,1086
40616,NTH,"6a,11. 9,2. EH3",Willybrook,Lutton,,,TL1187,,52.469679,-0.367363,511000.0,287000.0,1066,1086
40626,SHR,"4,3,12",Patton,Lutwyche,,,SO5594,,52.541999,-2.664951,355000.0,294000.0,1066,1086
40631,YKS,CE36 and note,Holderness [North Hundred],{Luuetotholm},East Riding,,TA1045,approximate,53.889543,-0.32778,510000.0,445000.0,1066,1086
40636,SOM,"25,27-28",Carhampton,Luxborough,,,SS9738,,51.131979,-3.473437,297000.0,138000.0,1066,1086
40641,HAM,"6,7",Basingstoke,Lychpit,,,SU6553,,51.272452,-1.069589,465000.0,153000.0,1066,1086
40646,SHR,"2,1",{Rinlau},Lydbury [North],,,SO3585,,52.459077,-2.958048,335000.0,285000.0,1066,1086
40651,NTH,"5,2",Witchley,Lyddington,Rutland,,SP8797,,52.563903,-0.717952,487000.0,297000.0,1066,1086
40656,RUT,EN7,Witchley,Lyddington,Rutland,,SP8797,,52.563903,-0.717952,487000.0,297000.0,1066,1086
40666,SOM,"22,28",Stone,Lyde,,,ST5717,,50.950812,-2.613511,357000.0,117000.0,1066,1086
40671,SOM,"6,8;19",Kingsbury West,[Bishops] Lydeard,,,ST1629,,51.054173,-3.199866,316000.0,129000.0,1066,1086
40676,SOM,"25,50",Taunton,[East] Lydeard,,,ST1729,,51.054318,-3.185601,317000.0,129000.0,1066,1086
40681,SOM,"2,9",Taunton,Lydeard [St Lawrence],,,ST1232,,51.080543,-3.257654,312000.0,132000.0,1066,1086
40686,DEV,"C6. 1,2. 17,1. 34,3",Lifton,Lydford,,,SX5084,,50.636331,-4.12256,250000.0,84000.0,1066,1086
40691,SOM,"8,4",{Blachethorna},[East] Lydford,,,ST5731,,51.076697,-2.615179,357000.0,131000.0,1066,1086
40696,SOM,"47,21",{Blachethorna},[West] Lydford,,,ST5631,,51.076621,-2.629452,356000.0,131000.0,1066,1086
40701,SHR,"4,1,14",{Rinlau},Lydham,,,SO3390,,52.503778,-2.988487,333000.0,290000.0,1066,1086
40706,WIL,"1,21",`Staple',Lydiard [Millicent],,,SU0986,,51.5728,-1.871523,409000.0,186000.0,1066,1086
40711,WIL,"26,7",Blagrove,Lydiard [Tregoze],,,SU1084,,51.5548,-1.85715,410000.0,184000.0,1066,1086
40716,CHS,"R1,34",[West] Derby,Lydiate,South Lancashire,,SD3604,,53.52876,-2.966943,336000.0,404000.0,1066,1086
40721,SHR,"4,27,12",Condover,`Lydley [Hayes]',,,SO4998,,52.577425,-2.754031,349000.0,298000.0,1066,1086
40726,GLS,"1,55. E5",Lydney,Lydney,,,SO6303,,51.724495,-2.537067,363000.0,203000.0,1066,1086
40731,HEF,"2,8",Lydney,Lydney,,,SO6303,,51.724495,-2.537067,363000.0,203000.0,1066,1086
40736,GLS,"32,11",Lydney,`[Little] Lydney',,,SO5504,,51.732898,-2.65301,355000.0,204000.0,1066,1086
40751,HEF,"1,10c",Stretford,Lye,,,SO4652,,52.163625,-2.790874,346000.0,252000.0,1066,1086
40756,BRK,"7,24(-25)",Marcham,Lyford,,,SU3994,,51.643457,-1.437767,439000.0,194000.0,1066,1086
40761,DOR,"2,5. 8,6. 57,14",Whitchurch [Canonicorum],Lyme [Regis],,,SY3392,,50.723731,-2.950555,333000.0,92000.0,1066,1086
40771,KEN,"2,26",`Loningborough',Lyminge,Lympne,,TR1640,,51.118558,1.085004,616000.0,140000.0,1066,1086
40776,HAM,"NF3,9",`Rowditch',Lymington,,,SZ3295,,50.753712,-1.547729,432000.0,95000.0,1066,1086
40781,SUS,"11,59(-60). 13,15",{Risberg},Lyminster,Arundel,,TQ0204,,50.826554,-0.553128,502000.0,104000.0,1066,1086
40786,CHS,"17,6. 24,5",Bucklow,Lymm,,,SJ6786,,53.369841,-2.497426,367000.0,386000.0,1066,1086
40791,KEN,"2,25",Street,Lympne,Lympne,,TR1134,,51.06654,1.010169,611000.0,134000.0,1066,1086
40796,DEV,"26,1",Budleigh,Lympstone,,,SX9984,,50.646891,-3.429917,299000.0,84000.0,1066,1086
40806,SOM,"7,9",Bath,Lyncombe,,,ST7564,,51.374496,-2.360555,375000.0,164000.0,1066,1086
40811,HAM,"1,31",Boldre,Lyndhurst,,,SU2908,,50.870771,-1.589233,429000.0,108000.0,1066,1086
40816,OXF,"7,59",Shipton,Lyneham,,,SP2720,,51.877926,-1.609173,427000.0,220000.0,1066,1086
40821,NFK,"9,10. 25,15",`Grimshoe',Lynford,,,TL8194,,52.513847,0.665949,581000.0,294000.0,1066,1086
40826,NFK,"4,29",`Eynesford',Lyng,,,TG0617,,52.71146,1.048156,606000.0,317000.0,1066,1086
40831,SOM,"10,5",North Petherton,Lyng,,,ST3328,,51.047418,-2.957168,333000.0,128000.0,1066,1086
40841,DEV,"19,16",Shirwell,Lynton,,,SS7149,,51.225571,-3.84879,271000.0,149000.0,1066,1086
40846,HEF,"10,44",Elsdon,Lyonshall,,,SO3355,,52.189164,-2.981497,333000.0,255000.0,1066,1086
40851,WOR,"2,71",`Oswaldslow',Lyppard,,,SO8755,,52.193095,-2.191592,387000.0,255000.0,1066,1086
40856,DOR,"12,9",Hilton,Lyscombe,,,ST7301,,50.80791,-2.384557,373000.0,101000.0,1066,1086
40861,DOR,"34,5",Cogdean,Lytchett [Matravers],,,SY9495,,50.754556,-2.086417,394000.0,95000.0,1066,1086
40866,YKS,1L1. See also CHS Y2,Amounderness,Lytham,North Lancashire,,SD3727,,53.735579,-2.956524,337000.0,427000.0,1066,1086
40871,YKS,"5N1;(1a). SN,L5",Langbaurgh,Lythe,North Riding,,NZ8413,,54.505381,-0.704294,484000.0,513000.0,1066,1086
40876,LIN,"13,7. 24,71. 40,21. CS15",`Calcewath',Mablethorpe,Lindsey South Riding,,TF4984,,53.331964,0.236053,549000.0,384000.0,1066,1086
40881,CHS,"1,25",{Hamestan},Macclesfield,,,SJ9173,,53.253949,-2.136353,391000.0,373000.0,1066,1086
40886,WAR,"17,9",Coleshill,`Mackadown',,,SP1686,,52.471718,-1.76588,416000.0,286000.0,1066,1086
40891,DEV,"19,36",Hemyock,Mackham,,,ST1509,,50.874216,-3.209451,315000.0,109000.0,1066,1086
40896,KEN,"D18. 5,148",Faversham,Macknade,Wye,,TR0259,,51.29429,0.895933,602000.0,159000.0,1066,1086
40901,DBY,"4,2",Litchurch,Mackworth,,,SK3137,,52.929535,-1.540279,431000.0,337000.0,1066,1086
40906,WIL,"16,7. 63,1",`Dolesfield',Maddington,,,SU0644,,51.195184,-1.915507,406000.0,144000.0,1066,1086
40911,SHR,"3c,4",Patton,Madeley,,,SJ6904,,52.632874,-2.45947,369000.0,304000.0,1066,1086
40916,STS,"11,20",Pirehill,Madeley,,,SJ7744,,52.992848,-2.344102,377000.0,344000.0,1066,1086
40921,STS,"11,37",Totmonslow,Madeley,,,SK0638,,52.939379,-1.912167,406000.0,338000.0,1066,1086
40926,GLS,"1,64. 39,10",Wyvern,Madgett,,,SO5500,,51.696936,-2.652493,355000.0,200000.0,1066,1086
40931,CAM,"3,2. 32,33. {41,12}",`Northstowe',Madingley,,,TL3960,,52.220691,0.033422,539000.0,260000.0,1066,1086
40936,HEF,"2,9",Stretford,Madley,,,SO4138,,52.037257,-2.861537,341000.0,238000.0,1066,1086
40941,CHS,"FT1,2",Ati's Cross,Maen-Efa,Ati's Cross,,SJ0874,,53.255019,-3.380472,308000.0,374000.0,1066,1086
40946,STS,"11,17",Pirehill,Maer,,,SJ7938,,52.938995,-2.313914,379000.0,338000.0,1066,1086
40951,SHR,"4,3,35",{Merset},Maesbrook,,,SJ3021,,52.782036,-3.039262,330000.0,321000.0,1066,1086
40956,SHR,"4,1,11",{Merset},Maesbury,,,SJ3025,,52.817988,-3.04012,330000.0,325000.0,1066,1086
40961,CHS,"R1,2",[West] Derby,Maghull,South Lancashire,,SD3702,,53.510906,-2.951457,337000.0,402000.0,1066,1086
40966,SOM,"2,3",Taunton,Maidenbrooke,,,ST2426,,51.028317,-3.085115,324000.0,126000.0,1066,1086
40971,DEV,"16,126",Wonford,Maidencombe,,,SX9268,,50.501797,-3.524239,292000.0,68000.0,1066,1086
40976,BRK,"34,2",`Beynhurst',Maidenhead,,,SU8881,,51.521075,-0.733025,488000.0,181000.0,1066,1086
40981,LIN,"13,33. CS6",`Louthesk',Maidenwell,Lindsey South Riding,,TF3279,,53.291555,-0.021134,532000.0,379000.0,1066,1086
40986,NTH,"23,8",Foxley,Maidford,,,SP6152,,52.162923,-1.109619,461000.0,252000.0,1066,1086
40991,KEN,"2,11",Maidstone,Maidstone,Aylesford,,TQ7555,,51.267286,0.507143,575000.0,155000.0,1066,1086
40996,NTH,"8,12. 15,1. 54,3",`Stotfold',Maidwell,,,SP7476,,52.377065,-0.914346,474000.0,276000.0,1066,1086
41001,SUF,"7,79",`Colnes',`Maistana',,,TM3137,,51.983414,1.36261,631000.0,237000.0,1066,1086
41006,DBY,"6,66",`Morleystone',Makeney,,,SK3544,,52.992212,-1.480024,435000.0,344000.0,1066,1086
41011,CON,"5,2,14",Rillaton,Maker,,,SX4452,,50.347186,-4.193979,244000.0,52000.0,1066,1086
41016,DEV,"1,22",Roborough,Maker,,,SX4452,,50.347186,-4.193979,244000.0,52000.0,1066,1086
41021,KEN,"{2,14}.",Reculver,Makinbrook,Borough,,TR1665,,51.343029,1.100063,616000.0,165000.0,1066,1086
41026,SUR,"8,13. 19,23;25",Kingston,Malden,,,TQ2166,,51.380163,-0.262717,521000.0,166000.0,1066,1086
41031,ESS,"1,25. 24,63. 34,31. B6",Maldon,Maldon,,,TL8507,,51.731189,0.677567,585000.0,207000.0,1066,1086
41036,ESS,"1,17. 20,34. 34,12",`Wibrihtesherne',Maldon,,,TL8507,,51.731189,0.677567,585000.0,207000.0,1066,1086
41041,WIL,"7,4-5",Startley,Christian Malford,,,ST9678,,51.500921,-2.059012,396000.0,178000.0,1066,1086
41046,YKS,"1W73. 13W44. SW,Cr4",Craven,Malham,West Riding,,SD9062,,54.053871,-2.154245,390000.0,462000.0,1066,1086
41051,YKS,"13W15 and note. SW,An6",Ainsty,`Malkton',West Riding,,SE4844,approximate,53.889986,-1.27116,448000.0,444000.0,1066,1086
41061,SUS,"2,1a(-1g);4",Malling,[South] Malling,Pevensey,,TQ4211,,50.881047,0.017195,542000.0,111000.0,1066,1086
41066,WIL,"M1(-17). B4-5. 5,4. 7,11. 8,3. 24,20;38. 26,19. 27,10;23. 28,1. 41,1;9. 45,1. 49,1. 67,40",{Cicementone},Malmesbury,,,ST9387,,51.581816,-2.102414,393000.0,187000.0,1066,1086
41071,CHS,"2,4",`Duddeston',Malpas,,,SJ4847,,53.017776,-2.776594,348000.0,347000.0,1066,1086
41076,HAM,"28,1. 32,3. 46,2",`Chuteley',Malshanger,,,SU5652,,51.264414,-1.198746,456000.0,152000.0,1066,1086
41081,DEV,"17,55",Chillington,Malston,,,SX7745,,50.292082,-3.728123,277000.0,45000.0,1066,1086
41086,LIN,"13,29",`Louthesk',Maltby,Lindsey South Riding,,TF3184,,53.336719,-0.034063,531000.0,384000.0,1066,1086
41091,YKS,"4N3. SN,L35",Langbaurgh,Maltby,North Riding,,NZ4613,,54.510241,-1.291065,446000.0,513000.0,1066,1086
41096,YKS,"10W4;12. SW,Sf5",Strafforth,Maltby,West Riding,,SK5291,,53.413274,-1.219148,452000.0,391000.0,1066,1086
41101,LIN,"12,86. 24,64. 25,22. 28,32",`Calcewath',Maltby [-le-Marsh],Lindsey South Riding,,TF4681,,53.305852,0.189661,546000.0,381000.0,1066,1086
41106,YKS,"1N65-66. 2N7. 5N37. SN,Ma5(-6)",{Maneshou},[Old] Malton,North Riding,,SE7972,,54.137795,-0.792323,479000.0,472000.0,1066,1086
41116,WOR,"2,31",`Oswaldslow',[Little] Malvern,,,SO7740,,52.057909,-2.336862,377000.0,240000.0,1066,1086
41121,WOR,"16,2",`Doddingtree',Mamble,,,SO6871,,52.336157,-2.471063,368000.0,271000.0,1066,1086
41126,DEV,"16,63. 52,48",Exminster,Mamhead,,,SX9381,,50.618849,-3.513884,293000.0,81000.0,1066,1086
41131,DEV,"17,75",Roborough,Manadon,,,SX4858,,50.402155,-4.140226,248000.0,58000.0,1066,1086
41136,DEV,"16,160. 52,27",Teignbridge,Manaton,,,SX7581,,50.615268,-3.768209,275000.0,81000.0,1066,1086
41141,LIN,"1,83",`Louthesk',Manby,Lindsey South Riding,,TF3987,,53.361629,0.087314,539000.0,387000.0,1066,1086
41146,LIN,"44,4",`Manley',`Manby',Lindsey West Riding,,SE9308,,53.56041,-0.597452,493000.0,408000.0,1066,1086
41151,CHS,"R5,2",Salford,Manchester,South Lancashire,,SJ8398,,53.478463,-2.257614,383000.0,398000.0,1066,1086
