"","id","morph","azimuth","area","trait_1","trait_2","trait_3","trait_4","trait_5","trait_6","trait_7","trait_8","name","date","dating_notes","xlong","ylat","date_type","xeast","ynorth","date_emp","model_age_mean","model_age_sd"
"751",84,"horseshoe_east",84.37765,3041.154148,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Kouk Kou Trâpeang La Peak",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.73348,13.60176,"regression",362989,1504038,NA,976.966025159071,152.796243567201
"752",495,"square",86.863592,3042.855569,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Unknown",982,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.92025,13.32825,"graphbased",383070.7,1473653,NA,1025.11223182364,140.840233860206
"753",564,"horseshoe_east",87.02625,3043.437288,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kôk Ta Moan",1132.732889,"Date derived through multiple linear regression (Klassen et al. 2018).",103.614901,13.489491,"regression",NA,NA,NA,917.746221630518,138.723732693932
"754",326,"horseshoe_east",85.643038,3043.57393,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk O Krah",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",104.06221,13.33602,"regression",398438.4,1474491,NA,961.882324497074,141.049959577828
"755",628,"square",89.501788,3045.389426,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kouk Prasat Don On",983,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.76456,13.50944,"graphbased",NA,NA,NA,1024.6518647169,139.917086444492
"756",1467,"horseshoe_east",92.935673,3046.462926,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kôk Trabek",961,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.93795,13.30964,"graphbased",NA,NA,NA,918.58823821296,139.420266988334
"757",1388,"square",89.498193,3047.430041,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Kouk Oun Tey",901,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.75409,13.5505,"graphbased",NA,NA,NA,971.123430889539,168.922547603783
"758",1492,"square",72.950969,3056.261737,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Kouk Khmoch",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.7232,13.41819,"regression",NA,NA,NA,970.889162301329,167.208015846447
"759",163,"horseshoe_east",89.309766,3075.417398,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kouk Ta Kong",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.86588,13.48609,"regression",377252.7,1491188,NA,1067.36707323059,140.078397725985
"760",425,"square",72.627712,3093.596842,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Moeun Duong (6978?)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.72674,13.41069,"regression",362143.7,1482905,NA,927.424494805472,141.986697704951
"761",1523,"blob",NA,3102.50641,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Tuol Acha Mok",921,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.76019,13.41973,"graphbased",NA,NA,NA,1065.32033512658,183.582527818457
"762",357,"horseshoe_east",90,3103.555783,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kôk Don Krim",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",104.04303,13.29421,"regression",396349.5,1469872,NA,1082.08191396734,140.129017727261
"763",1484,"blob",94.279464,3103.863235,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kôk Phnau",980,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.97194,13.3128,"graphbased",NA,NA,NA,1129.84707594298,155.24778407608
"764",371,"square",110.037249,3115.874545,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kouk Ta Tet",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",104.03041,13.31588,"regression",394986.8,1472273,NA,1050.79240661704,140.731405588978
"765",413,"horseshoe_east",89.464484,3121.185196,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Trâpeang Boeng (Pr.)",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.93027,13.36646,"regression",NA,NA,NA,962.210051627505,140.652138161756
"766",1032,"square",91.621157,3126.645015,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Trâpeang Sen (Pr.)",983,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.75827,13.43724,"graphbased",365572.6,1485828,NA,925.106077766239,140.685740045499
"767",563,"causeway_2",90,3130.931929,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Kôk Ku",930.5792673,"Date derived through multiple linear regression (Klassen et al. 2018).",103.618884,13.483649,"regression",NA,NA,NA,1086.09942216705,152.762013962978
"768",190,"causeway_2",90,3136.70843,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Sras Chom Bok",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.79901,13.497,"regression",370014.6,1492416,NA,970.372594458857,171.049876477866
"769",151,"horseshoe_east",85.825239,3140.504691,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.99449,13.5016,"regression",391188,1492831,NA,961.053054931687,141.365307040296
"770",139,"square",58.264567,3141.342706,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Unknown",875,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.74942,13.55776,"graphbased",364681.6,1499162,NA,935.324375834933,170.763507675186
"771",625,"square",80.803354,3149.26297,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Tuol Phum Krapeuw",927,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.03199,13.42173,"graphbased",395201.5,1483977,NA,983.113657280096,145.943170255293
"772",33,"causeway_2",80.296114,3158.227022,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Smonh (Pr.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.75595,13.63778,"regression",365425.9,1508010,NA,905.785656001003,143.636609022531
"773",569,"horseshoe_east",277.660457,3171.906662,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kôk Khlang Han",1132.732889,"Date derived through multiple linear regression (Klassen et al. 2018).",103.664233,13.637672,"regression",NA,NA,NA,1047.27984403602,147.857593057736
"774",314,"causeway_2",90,3181.926638,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Wat Chas",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.87604,13.55806,"regression",378388.5,1499127,NA,927.617125987796,144.009253015071
"775",6573,"square",90,3185.21078,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Unknown",901,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.99548,13.37199,"graphbased",NA,NA,NA,975.246432664163,167.916758399504
"776",6755,"square",90,3185.34797,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Unknown",901,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.81186,13.45411,"graphbased",NA,NA,NA,972.834655490715,168.082210564031
"777",546,"horseshoe_east",91.157327,3198.397044,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kouk Kbal Romeas",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.82115,13.39988,"regression",372362.1,1481661,NA,960.929276873835,140.042292794794
"778",672,"horseshoe_east",91.862613,3204.55706,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Toul Krus San Katchiew",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.89223,13.47465,"regression",380098,1489900,NA,917.473163397575,139.02224983129
"779",112,"horseshoe_east",97.495879,3225.025638,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kôk Svay Chek",1308,"Date derived from analyses of inscriptions (Lustig 2009).",104.01399,13.29978,"empirical",393197.4,1470501,1308,1308,0
"780",1519,"blob",NA,3231.403859,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kôk Chas",825,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.73712,13.40088,"graphbased",NA,NA,NA,972.588378803206,157.79273150362
"781",819,"causeway_2",90.171321,3234.040417,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kouk Mokak",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.90393,13.43449,"regression",381352.4,1485440,NA,1046.38351987809,144.154885981189
"782",260,"horseshoe_east",86.496439,3241.284134,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Hae Phka (Pr.)",775,"Evidence for prehistoric occupation, followed by a Pre-Angkorian brick/sandstone tower (Pottier 1999:202). Contemporaneous with Prei Khmeng/West Baray and Hariharalaya.",103.89963,13.31615,"empirical",380820.3,1472367,775,775,0
"783",859,"square",82.019839,3242.053312,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Unknown",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.8796,13.42534,"regression",NA,NA,NA,1047.56812016211,138.728704554756
"784",1360,"square",90.299975,3244.109609,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kouk Ta Tet",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.66546,13.54948,"regression",NA,NA,NA,1024.50242065164,140.281420701225
"785",2,"horseshoe_east",269.341483,3245.662598,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kôk Dong",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.76735,13.67946,"regression",366696.2,1512630,NA,991.702341683144,173.830883953531
"786",550,"square",88.492569,3245.899074,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Kôk Yeay Toeum",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.99339,13.35056,"regression",390996.4,1476111,NA,925.975984492635,171.671437878892
"787",382,"square",89.913955,3249.185077,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Kouk Bos Thom",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.77995,13.52323,"regression",NA,NA,NA,973.513132301858,168.056970646593
"788",39,"causeway_2",90,3256.725559,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Tuol Prasat Kou",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.93967,13.56611,"regression",385280.9,1499991,NA,944.497010225259,154.490190377539
"789",174,"horseshoe_east",90,3258.645232,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Lech (Pr.)",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.82631,13.48157,"regression",372964.6,1490695,NA,999.2831940221,151.237375593945
"790",660,"horseshoe_east",82.184703,3272.298328,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Ta Phuong (T.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.9897,13.47017,"regression",390646.8,1489368,NA,1080.54289055767,140.904186611624
"791",502,"square",90.65974,3274.534686,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Phnom Krom (Pr.)",890,"Date derived from art historical analyses of lintels (Polkinghorne 2007). See also ceramics identified from site (brown-glazed, Yuan and Ming) in Greater Angkor Project 2011 survey report.",103.81233,13.28546,"empirical",371349.1,1469009,890,890,0
"792",393,"square",90,3274.681832,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Wat Athvea",1149.5,"Wat Athvea is a 12th century temple, with similarities to Angkor Wat (Aymonier 1901: 399). There are also Post-Angkorian inscriptions dating to 1st half of the 17th century (Pou 1977: 152). Greater Angkor Project excavations in 2012 identified post-Angkorian activites, but it was difficult to document archaeologically because people still live on and use the site (Greater Angkor Project 2012). Occupation mounds were also observed nearby. See also Greater Angkor Project 2012.",103.84103,13.32354,"empirical",374472.2,1473213,1149.5,1149.5,0
"793",38,"horseshoe_east",86.769003,3276.934377,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Arak Thalo",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.80763,13.62136,"regression",371025.8,1506169,NA,974.745657357399,152.299494949963
"794",1475,"horseshoe_west",95.654421,3282.03243,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Tuol A Sok",995,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.9016,13.38805,"graphbased",NA,NA,NA,1021.12027286834,244.107920698919
"795",1026,"square",90.902233,3292.810029,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kouk Lmong",987,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.78548,13.39135,"graphbased",368494.4,1480734,NA,981.57947486404,144.458198711835
"796",1461,"blob",NA,3294.276576,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kouk Ta But",959,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.91819,13.35211,"graphbased",NA,NA,NA,998.308336059977,161.347108059605
"797",724,"causeway_2",86.268599,3295.964712,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Unknown",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.84793,13.4722,"regression",375301.7,1489651,NA,977.630372834721,171.512740670468
"798",162,"horseshoe_east",78.789445,3324.874919,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Tuol Neak Ta",978,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86809,13.48158,"graphbased",377483.7,1490677,NA,957.460363552134,152.935134083755
"799",10,"horseshoe_east",75.884969,3348.927127,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Tomrop (Pr.)",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.75444,13.65617,"regression",365283,1510046,NA,959.768542321231,140.686832551175
"800",476,"horseshoe_east",89.225723,3349.426467,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Kroes (Pr.)",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.95595,13.33916,"regression",386933.9,1474870,NA,954.845495248066,140.83424147895
"801",1642,"square",89.440508,3383.550282,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Khleang Nord",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.86087,13.44724,"regression",376708.1,1486880,NA,1046.55198546002,139.139654488788
"802",865,"causeway_2",75.963692,3390.355946,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Prei Phnom",889,"Temple is included in CCC in Period 2.",NA,NA,"empirical",377360.2,1484232,889,889,0
"803",1479,"square",89.427061,3390.964553,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Kôk Prasat Pô Banteay Chey",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85109,13.31914,"graphbased",NA,NA,NA,968.336548757234,167.633178754876
"804",130,"horseshoe_east",86.332136,3397.860381,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pongro (Pr.)",970,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.84511,13.55099,"graphbased",375051,1498346,NA,939.728590377996,140.310594970122
"805",643,"horseshoe_east",85.515418,3413.983055,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Krâlanh Wat",955,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",103.6799,13.65285,"empirical",357205.7,1509720,955,955,0
"806",746,NA,88.81703,3433.397777,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Svay Leu (Pr.)",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",104.246,13.55056,"regression",NA,NA,NA,1021.29927303361,179.522656631155
"807",654,"horseshoe_east",90,3436.38364,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.85833,13.37472,"regression",376383.7,1478862,NA,960.95977454308,140.50068397078
"808",1389,"square",NA,3447.236837,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Unknown",901,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.76988,13.53677,"graphbased",NA,NA,NA,965.139779764774,172.149871526477
"809",1438,"square",86.531771,3458.186863,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Kouk Trâpeang Treas",901,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.76266,13.51392,"graphbased",NA,NA,NA,974.66640390038,169.079538522126
"810",8,"horseshoe_east",88.508329,3463.752208,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Seman Yung",970,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.75927,13.66867,"graphbased",365812.9,1511428,NA,938.460696852468,140.354083517088
"811",593,"square",70.426907,3470.411077,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Prasat Kôk Rahal (T.)",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.75576,13.46929,"graphbased",365318.5,1489373,NA,1048.53277211431,139.451879751298
"812",1511,"blob",NA,3497.390851,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Kouk Pongro",908,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.74931,13.45194,"graphbased",NA,NA,NA,1070.6762543342,183.604317411636
"813",759,"causeway_2",90.854972,3522.740908,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Banteay Srei (Pr.)",950,"Date derived from art historical analyses of lintels (Polkinghorne 2007) and inscriptions (Lustig 2009).",103.96299,13.59893,"empirical",387818.9,1503602,950,950,0
"814",209,"square",85.296377,3532.434611,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kouk Kom Nop",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.72917,13.49056,"regression",362443.2,1491740,NA,862.245632366684,144.535897338846
"815",115,"horseshoe_east",91.952496,3584.814807,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kbal Khla (Pr.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.80622,13.5514,"regression",370823.2,1498442,NA,1064.87165709249,140.690587512431
"816",621,"causeway_2",90,3594.403391,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Phnom Dei I",1101,"Mound complex west side of northern canal running from Angkor Thom. Stoneware found dating to as early as 1101 (Greater Angkor Project, 2011).",103.85679,13.52403,"empirical",376253.9,1495382,1101,1101,0
"817",211,"square",89.445054,3606.11158,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kouk Chan",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.70126,13.47489,"regression",359420.8,1490025,NA,987.143930868753,145.02756431243
"818",414,"horseshoe_east",85.364541,3613.257885,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Kroes",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.91459,13.37514,"regression",382471.8,1478879,NA,960.94118427881,140.31293477298
"819",835,"square",90.89517,3613.289178,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kôk Ta Svay",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.73939,13.4054,"regression",363507.9,1482313,NA,1024.56372994142,140.081695532583
"820",305,"causeway_2",90,3655.262925,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Prei Prasat",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.91037,13.38739,"regression",382023.5,1480235,NA,926.664506312135,143.084547217686
"821",152,"square",89.395936,3680.155626,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Phnom Veak (Pr.)",986,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.99749,13.51561,"graphbased",391520.7,1494399,NA,963.623931570691,153.973678297247
"822",79,"horseshoe_east",85.346631,3708.734653,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kou (Pr.)",970,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.77336,13.6066,"graphbased",367309,1504561,NA,939.564374528942,139.61842318746
"823",158,"horseshoe_east",90,3719.95251,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Pongro",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.87951,13.50888,"regression",378734.3,1493690,NA,1010.8042982096,168.80915202028
"824",6015,"causeway_2",88,3730.983531,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Ta Nei (Pr.)",1079,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.88545,13.45255,"graphbased",379371.9,1487443,NA,1048.64586163292,143.745411158434
